url,title,content,links,category
https://www.bbc.co.uk/news/10628994?at_medium=RSS&at_campaign=rss,The BBC News app keeps you informed with live and breaking news you can trust,"The BBC News app is available for Android and iOS devices  to download the BBC News app from the App Store for iPhone, iPad and iPod Touch.  to download the BBC News app from Google Play for Android devices. If you're outside the UK, you can download the BBC app  . Features include:  News, features and analysis Read top stories and breaking news Watch live and developing news coverage Get news and weather local to you Follow news that's important to you Get alerts for top stories We would like to know what you think of the new app -   to give us your feedback.","https://www.bbc.com,#main-heading,https://www.bbc.co.uk/accessibility/,https://account.bbc.com/account?lang=en-GB&ptrt=https%3A%2F%2Fwww.bbc.co.uk%2Fnews%2F10628994,https://www.bbc.com,https://www.bbc.com/news,https://www.bbc.com/sport,https://www.bbc.com/future/earth,https://www.bbc.com/reel,https://www.bbc.com/worklife,https://www.bbc.com/travel,https://www.bbc.com/culture,https://www.bbc.com/future,https://www.bbc.com/culture/music,https://www.bbc.co.uk/schedules/p00fzl9m,https://www.bbc.com/weather,https://www.bbc.co.uk/sounds,#global-navigation-more-menu,#global-navigation-more-menu,https://www.bbc.com/search?d=NEWS_GNL,https://www.bbc.com,https://www.bbc.com/news,https://www.bbc.com/sport,https://www.bbc.com/future/earth,https://www.bbc.com/reel,https://www.bbc.com/worklife,https://www.bbc.com/travel,https://www.bbc.com/culture,https://www.bbc.com/future,https://www.bbc.com/culture/music,https://www.bbc.co.uk/schedules/p00fzl9m,https://www.bbc.com/weather,https://www.bbc.co.uk/sounds,#more-menu-button,/news,#product-navigation-menu,/news,/news/topics/cmj34zmwm1zt,/news/world,/news/uk,/news/business,/news/technology,/news/science_and_environment,/news/entertainment_and_arts,/news/health,/news/in_pictures,#product-navigation-more-menu,/news/bbcverify,/news/newsbeat,https://bbcnews.onelink.me/eB56/6mc9icpm,https://bbcnews.onelink.me/eB56/ser4scwo,https://bbc-global.onelink.me/Ezi6/2weoqgsp,/send/u88080479,https://www.bbc.co.uk/news/10628994,https://www.bbc.co.uk/news/help-50068132,https://www.bbc.co.uk/news/10628323,https://www.bbc.co.uk/news/20039682,https://www.bbc.com,https://www.bbc.com/news,https://www.bbc.com/sport,https://www.bbc.com/future/earth,https://www.bbc.com/reel,https://www.bbc.com/worklife,https://www.bbc.com/travel,https://www.bbc.com/culture,https://www.bbc.com/future,https://www.bbc.com/culture/music,https://www.bbc.co.uk/schedules/p00fzl9m,https://www.bbc.com/weather,https://www.bbc.co.uk/sounds,https://www.bbc.co.uk/usingthebbc/terms,https://www.bbc.co.uk/aboutthebbc,https://www.bbc.com/usingthebbc/privacy,https://www.bbc.com/usingthebbc/cookies,https://www.bbc.co.uk/accessibility,https://www.bbc.co.uk/iplayer/guidance,https://www.bbc.co.uk/contact,https://www.bbc.co.uk/bbcnewsletter,https://www.bbc.com/advertisingcontact/,https://www.bbc.co.uk/editorialguidelines/guidance/links-and-feeds",rss.xml
https://www.bbc.com/news/articles/clyxydp664xo?at_medium=RSS&at_campaign=rss,Ukraine volunteer claims MP stole idea to donate ventilators - to divert them to Cuba,"A retired policeman who says he wanted to help send British ventilators to Ukraine has accused an MP of stealing his idea so they can instead be sent to Cuba. Steve Eccleshall says he wrote to Labour's Steve Witherden to ask for help to secure the release of 40 unused ventilators from Wrexham Maelor Hospital. But a letter from Witherden dated three days after Eccleshall's request appears to show the MP making a similar request to Wrexham's health board - but asking that the machines be donated to the Caribbean nation. Some of the passages in the two letters make the same points, and Eccleshall has accused Witherden of plagiarising him. Witherden has not returned requests for comment. Eccleshall is a volunteer with Driving Ukraine, a charity which delivers vehicles and equipment to the country, where he is currently working. In a complaint to the Parliamentary Standards Commissioner, Eccleshall said he met the Montgomeryshire and Glyndŵr MP as well as then-Welsh Parliament member Russell George on 6 February, near the Welsh border in Powys. He said at a meeting, which included members of Bausley with Criggion Community Council where Eccleshall is also a clerk, he presented Witherden and George with his letter, explaining that he was seeking the release of about 40 ventilators. He said the ventilators had been provided during the Covid pandemic, but because of compatibility problems had never been used. The retired policeman said Witherden shook his hand and congratulated him on taking aid to Ukraine, offering to see what he could do. But the volunteer subsequently learned that Witherden had made his own request by letter – via an NHS source who gave Eccleshall a copy. The letter says the MP is writing in his capacity as chairperson for the All-Party Parliamentary Group (APPG) on Cuba, and was dated on 9 February, three days after the alleged meeting with Eccleshall. Cuba has been under US blockade since 1960, which US President Donald Trump has tightened since he returned to the White House. Witherden is involved with a solidarity campaign for the Communist-led country. Witherden's letter said Trump's policy of seeking to prevent oil being shipped to Cuba had ""worsened a humanitarian crisis"", and that he had learned that the country was in need of medical supplies when he visited the country last October. Both letters, seen by BBC Wales, make similar points. Both say the 40 ventilators are in a shipping container, that they are not compatible with Wrexham Maelor's systems and were supplied at the start of the pandemic by the Welsh government. Eccleshall told BBC Wales: ""There's a trust aspect - you are my MP, I've come to you with an idea. You said you'll help me, and within three days you've stolen it. ""Even if he turned around on day one and said 'look, sorry, I've got a competing interest', I wouldn't have been happy. ""But there wasn't much I could do about it. But to actually steal the whole concept and not say anything, I think is just dishonest."" In his complaint to the Parliamentary standards commissioner, Eccleshall said he believed Witherden's request had put Betsi Cadwaladr health board in an ""unenviable position"" . ""The people of Ukraine and Cuba both lose out because of Witherden's duplicity and dishonesty,"" he said in the complaint. In a statement the health board confirmed it had ""received requests for the medical equipment in question to be considered for donation to Ukraine and Cuba"". ""We are currently assessing the financial and governance implications of any potential donation as the items are currently valued as assets of the health board,"" it said. ""We will contact the Welsh government following our internal review of these requests."" The health board confirmed that the ventilators were in a storage container and could not be used, although said that the ophthalmic equipment requested is being considered for clinical use.  A Welsh government spokesperson confirmed approval was required to donate the assets, and that no formal request had been received from the health board.","#bbc-main,/,/,/news,/sport,/business,/technology,/health,/culture,/arts,/travel,/future-planet,/audio,/video,/live,/home,/news,/news/us-canada,/news/uk,/news/politics,/news/england,/news/northern_ireland,/news/northern_ireland/northern_ireland_politics,/news/scotland,/news/scotland/scotland_politics,/news/wales,/news/wales/wales_politics,/news/world/africa,/news/world/asia,/news/world/asia/china,/news/world/asia/india,/news/world/australia,/news/world/europe,/news/world/latin_america,/news/world/middle_east,/news/in_pictures,/news/bbcindepth,/news/bbcverify,/sport,/business,/business/world-of-business,/business/technology-of-business,/business/opening-bell,/technology,/technology/artificial-intelligence,/technology/intelligence-revolution,/technology/ai-v-the-mind,/technology/tech-now,/health,/culture,/culture/film-tv,/culture/music,/culture/art,/culture/style,/culture/books,/culture/entertainment-news,/arts,/arts/arts-in-motion,/travel,/travel/destinations,/travel/destinations/africa,/travel/destinations/antarctica,/travel/destinations/asia,/travel/destinations/australia-and-pacific,/travel/destinations/caribbean,/travel/destinations/central-america,/travel/destinations/europe,/travel/destinations/middle-east,/travel/destinations/north-america,/travel/destinations/south-america,/travel/worlds-table,/travel/cultural-experiences,/travel/adventures,/travel/specialist,/future-planet,/innovation/science,/future-planet/natural-wonders,/future-planet/solutions,/future-planet/sustainable-business,/future-planet/green-living,/audio,/audio/categories,/audio/stations,/undefined,/video,/video/bbc-maestro,/video/discover-the-world,/live,/live/news,/live/sport,/,/sport,/health,https://www.bbc.com/weather,https://www.bbc.com/newsletters,https://www.google.com/preferences/source?q=bbc.com,https://www.bbc.co.uk/news/health-52036948,https://www.bbc.co.uk/news/articles/cr72g2j981yo,https://www.bbc.co.uk/news/articles/cx23264mzz6o,https://www.bbc.co.uk/news/articles/cn8p70xpyzeo,https://www.bbc.co.uk/news/articles/cm2pn2y12ypo,/news/wales,/news/topics/cx1m7zg0gzdt,/news/articles/c8eje2p7028o,/news/articles/c707wk9wnwpo,/news/articles/ckgpvl4e1gko,/news/articles/c794wp4yy93o,/news/articles/cddp7pzqdvjo,/news/videos/cpqpjw1zdvjo,/news/articles/cvgzd4qk7qgo,/news/articles/cqjplqgd1r2o,/,https://www.bbc.com/,/news,/sport,/business,/technology,/health,/culture,/arts,/travel,/future-planet,/audio,/video,/live,https://www.bbc.com/weather,https://shop.bbc.com/,https://www.britbox.com/?utm_source=bbc.com&utm_medium=referral&utm_campaign=footer,https://www.bbc.com/afaanoromoo,https://www.bbc.com/amharic,https://www.bbc.com/arabic,https://www.bbc.com/azeri,https://www.bbc.com/bengali,https://www.bbc.com/burmese,https://www.bbc.com/zhongwen/simp,https://www.bbc.com/dari,https://www.bbc.com/afrique,https://www.bbc.com/hausa,https://www.bbc.com/hindi,https://www.bbc.com/naidheachdan,https://www.bbc.com/gujarati,https://www.bbc.com/igbo,https://www.bbc.com/indonesia,https://www.bbc.com/japanese,https://www.bbc.com/gahuza,https://www.bbc.com/gahuza,https://www.bbc.com/korean,https://www.bbc.com/kyrgyz,https://www.bbc.com/marathi,https://www.bbc.com/nepali,https://www.bbc.com/mundo,https://www.bbc.com/pashto,https://www.bbc.com/persian,https://www.bbc.com/pidgin,https://www.bbc.com/polska,https://www.bbc.com/portuguese,https://www.bbc.com/punjabi,https://www.bbc.com/russian,https://www.bbc.com/serbian/lat,https://www.bbc.com/sinhala,https://www.bbc.com/somali,https://www.bbc.com/swahili,https://www.bbc.com/tamil,https://www.bbc.com/telugu,https://www.bbc.com/thai,https://www.bbc.com/tigrinya,https://www.bbc.com/turkce,https://www.bbc.com/ukrainian,https://www.bbc.com/urdu,https://www.bbc.com/uzbek,https://www.bbc.com/vietnamese,https://www.bbc.com/cymrufyw,https://www.bbc.com/yoruba,https://www.bbc.com/pages/terms-of-use,https://www.bbc.com/pages/subscription-terms,https://www.bbc.co.uk/aboutthebbc,https://www.bbc.com/pages/privacy-policy,https://www.bbc.com/usingthebbc/cookies/,https://www.bbc.co.uk/accessibility/,https://www.bbc.co.uk/contact,https://advertising.bbcstudios.com/,https://www.bbc.com/usingthebbc/cookies/how-can-i-change-my-bbc-cookie-settings/,https://help.bbc.com/hc/,https://www.bbc.com/pages/content-index,https://www.bbc.com/future/article/20260128-how-to-make-google-put-trusted-sources-up-top-when-you-search,https://www.bbc.com/editorialguidelines/guidance/links-and-feeds",rss.xml
https://www.bbc.co.uk/news/20039682,"Contact BBC News online - help, feedback and complaints","Please choose one of the following: For help to solve TV or Radio reception problems visit   or use our   to check for any known problems or faults in your area. To  . To  . To  . If you want to complain about any BBC news output, go to the ","https://www.bbc.com,#main-heading,https://www.bbc.co.uk/accessibility/,https://account.bbc.com/account?lang=en-GB&ptrt=https%3A%2F%2Fwww.bbc.co.uk%2Fnews%2F20039682,https://www.bbc.com,https://www.bbc.com/news,https://www.bbc.com/sport,https://www.bbc.com/future/earth,https://www.bbc.com/reel,https://www.bbc.com/worklife,https://www.bbc.com/travel,https://www.bbc.com/culture,https://www.bbc.com/future,https://www.bbc.com/culture/music,https://www.bbc.co.uk/schedules/p00fzl9m,https://www.bbc.com/weather,https://www.bbc.co.uk/sounds,#global-navigation-more-menu,#global-navigation-more-menu,https://www.bbc.com/search?d=NEWS_GNL,https://www.bbc.com,https://www.bbc.com/news,https://www.bbc.com/sport,https://www.bbc.com/future/earth,https://www.bbc.com/reel,https://www.bbc.com/worklife,https://www.bbc.com/travel,https://www.bbc.com/culture,https://www.bbc.com/future,https://www.bbc.com/culture/music,https://www.bbc.co.uk/schedules/p00fzl9m,https://www.bbc.com/weather,https://www.bbc.co.uk/sounds,#more-menu-button,/news,#product-navigation-menu,/news,/news/topics/cmj34zmwm1zt,/news/world,/news/uk,/news/business,/news/technology,/news/science_and_environment,/news/entertainment_and_arts,/news/health,/news/in_pictures,#product-navigation-more-menu,/news/bbcverify,/news/newsbeat,https://www.bbc.co.uk/usingthebbc/terms/can-i-share-things-from-the-bbc,/reception/television,/receptionsearch,/news/10725415,/news/55077304,/send/u58791314,/complaints/,https://www.bbc.co.uk/news/10628994,https://www.bbc.co.uk/news/help-50068132,https://www.bbc.co.uk/news/10628323,https://www.bbc.co.uk/news/20039682,https://www.bbc.com,https://www.bbc.com/news,https://www.bbc.com/sport,https://www.bbc.com/future/earth,https://www.bbc.com/reel,https://www.bbc.com/worklife,https://www.bbc.com/travel,https://www.bbc.com/culture,https://www.bbc.com/future,https://www.bbc.com/culture/music,https://www.bbc.co.uk/schedules/p00fzl9m,https://www.bbc.com/weather,https://www.bbc.co.uk/sounds,https://www.bbc.co.uk/usingthebbc/terms,https://www.bbc.co.uk/aboutthebbc,https://www.bbc.com/usingthebbc/privacy,https://www.bbc.com/usingthebbc/cookies,https://www.bbc.co.uk/accessibility,https://www.bbc.co.uk/iplayer/guidance,https://www.bbc.co.uk/contact,https://www.bbc.co.uk/bbcnewsletter,https://www.bbc.com/advertisingcontact/,https://www.bbc.co.uk/editorialguidelines/guidance/links-and-feeds",rss.xml
https://www.bbc.com/news/articles/cj4pxyklw1jo?at_medium=RSS&at_campaign=rss,Faisal Islam: Why the UAE's exit from Opec is a big deal,"It is a very big deal that the United Arab Emirates (UAE) has announced  , the Organisation of Petroleum Exporting Countries. The Emiratis were members even before they became a nation state in 1971. Opec is the organisation of mainly Gulf oil exporters, which for many decades controlled the price of crude oil by decreasing or increasing production and allocating quotas across its membership. It had a vital role in 1970s oil crises, which in turn transformed global energy policy. While Opec production is dominated by Saudi Arabia, the UAE had the second highest spare production capacity. In other words, it was the second most important swing producer, capable of increasing production to help ease prices. Indeed it is precisely this that led to long-term reconsiderations of the UAE's position. Put simply, the UAE wanted to use the considerable capacity it has invested in. Opec quotas limited its production to 3-3.5 million barrels per day. Opec membership sacrifices, in terms of lost revenues, were being made disproportionately by the UAE. However, the timing of this move hints at consequences from the Iran war. The pressure cooker in the Gulf has impacted the UAE's relationship with Iran and may affect its already strained relationship with Saudi Arabia. As for Opec, this is a big blow at a time when significant questions are being asked about its long-term coherence.  It's not just that the UAE, when it can get its oil fully back on the market by sea or pipeline, is likely to target 5 million barrels per day production. Saudi Arabia might respond with an oil price war that the UAE's more diversified economy could withstand, but other poorer Opec members might not.  Much depends on the Saudi response. Leading Emirati officials talk of new pipelines from the UAE's oil fields in Abu Dhabi, bypassing the Strait of Hormuz, and heading to the underused port of Fujairah.  There is already one pipeline in heavy use today, but more capacity will be needed to cope with increased production and a permanent change to the fluidity and cost of tanker traffic in the Gulf. For now, of course, during a double blockade of sea traffic in the Strait of Hormuz, this is not the main event in oil markets, affecting the prices of oil, gas, petrol, plastics and food. While the world understandably focuses on oil at $110 per barrel, this is, however, a reason not to discount the chance that it could be closer to $50 sometime next year - if the mess in the Strait is sorted, for example, in time for the US midterm elections later this year. Opec is less important to world oil markets  , with the 85% share of internationally traded oil it had then more like 50% today. Oil is also less critical to the world economy than it was in the 1970s. Opec has leverage now, but not a monopoly. It can't hold the world to ransom, as it were. I recall being told by the Opec figurehead, former Saudi Oil Minister Sheikh Yamani: ""The Stone Age did not end because the world ran out of stones. The Oil Age will not end because the world runs out of oil."" This foretells of a world where hydrocarbons are substituted by other energy sources. One way to read the UAE's action is as a sign of this world of reduced oil reliance, and there have been some other clues in the current maelstrom: China's investments in electrification have helped cushion the economic blow from rising oil and gas prices.  By some calculations, the electrification of China's cars, lorries, and trains has reduced oil demand in the world's second biggest economy by 1 million barrels a day. Global oil demand could plateau as this trend accelerates around the world. In this view, it makes sense to raise as much money from oil reserves as quickly as possible before demand craters. The UAE has financial firepower and a partly diversified economy, through financial services and tourism.  Much will depend on what the new normal becomes if and when hostilities in the Gulf cease. The UAE's Opec exit could spark further dominoes falling here, and there will be considerable pressure now on Saudi Arabia. When the tankers flow through the Strait again, or if the UAE redoubles its attempts to build new pipelines, Emirati oil will flow like never before, unconstrained by Opec commitments. It will have little effect on the current blockades. It could change everything afterwards.","#bbc-main,/,/,/news,/sport,/business,/technology,/health,/culture,/arts,/travel,/future-planet,/audio,/video,/live,/home,/news,/news/us-canada,/news/uk,/news/politics,/news/england,/news/northern_ireland,/news/northern_ireland/northern_ireland_politics,/news/scotland,/news/scotland/scotland_politics,/news/wales,/news/wales/wales_politics,/news/world/africa,/news/world/asia,/news/world/asia/china,/news/world/asia/india,/news/world/australia,/news/world/europe,/news/world/latin_america,/news/world/middle_east,/news/in_pictures,/news/bbcindepth,/news/bbcverify,/sport,/business,/business/world-of-business,/business/technology-of-business,/business/opening-bell,/technology,/technology/artificial-intelligence,/technology/intelligence-revolution,/technology/ai-v-the-mind,/technology/tech-now,/health,/culture,/culture/film-tv,/culture/music,/culture/art,/culture/style,/culture/books,/culture/entertainment-news,/arts,/arts/arts-in-motion,/travel,/travel/destinations,/travel/destinations/africa,/travel/destinations/antarctica,/travel/destinations/asia,/travel/destinations/australia-and-pacific,/travel/destinations/caribbean,/travel/destinations/central-america,/travel/destinations/europe,/travel/destinations/middle-east,/travel/destinations/north-america,/travel/destinations/south-america,/travel/worlds-table,/travel/cultural-experiences,/travel/adventures,/travel/specialist,/future-planet,/innovation/science,/future-planet/natural-wonders,/future-planet/solutions,/future-planet/sustainable-business,/future-planet/green-living,/audio,/audio/categories,/audio/stations,/undefined,/video,/video/bbc-maestro,/video/discover-the-world,/live,/live/news,/live/sport,/,/sport,/health,https://www.bbc.com/weather,https://www.bbc.com/newsletters,https://www.google.com/preferences/source?q=bbc.com,https://www.bbc.co.uk/news/articles/cj4pxwlr52yo,https://www.bbc.co.uk/news/articles/c78lj4976lvo,https://www.bbc.co.uk/news/articles/cj4pxwlr52yo,https://www.bbc.co.uk/news/articles/c2eveyvgn9no,/news/topics/ce1qrvlelx3t,/news/topics/ce1qrvlexjet,/news/topics/cmjpj223708t,/news/topics/cx1m7zg0g25t,/news/articles/c70vjpny0dno,/news/videos/cz92wdvwek8o,/news/articles/cj4pxwlr52yo,/news/articles/cx21m88rd14o,/news/articles/c1k239p409po,/news/articles/cj4pxr0gr02o,/news/articles/ce8p07377jlo,/news/articles/cp3p5l0nyevo,/,https://www.bbc.com/,/news,/sport,/business,/technology,/health,/culture,/arts,/travel,/future-planet,/audio,/video,/live,https://www.bbc.com/weather,https://shop.bbc.com/,https://www.britbox.com/?utm_source=bbc.com&utm_medium=referral&utm_campaign=footer,https://www.bbc.com/afaanoromoo,https://www.bbc.com/amharic,https://www.bbc.com/arabic,https://www.bbc.com/azeri,https://www.bbc.com/bengali,https://www.bbc.com/burmese,https://www.bbc.com/zhongwen/simp,https://www.bbc.com/dari,https://www.bbc.com/afrique,https://www.bbc.com/hausa,https://www.bbc.com/hindi,https://www.bbc.com/naidheachdan,https://www.bbc.com/gujarati,https://www.bbc.com/igbo,https://www.bbc.com/indonesia,https://www.bbc.com/japanese,https://www.bbc.com/gahuza,https://www.bbc.com/gahuza,https://www.bbc.com/korean,https://www.bbc.com/kyrgyz,https://www.bbc.com/marathi,https://www.bbc.com/nepali,https://www.bbc.com/mundo,https://www.bbc.com/pashto,https://www.bbc.com/persian,https://www.bbc.com/pidgin,https://www.bbc.com/polska,https://www.bbc.com/portuguese,https://www.bbc.com/punjabi,https://www.bbc.com/russian,https://www.bbc.com/serbian/lat,https://www.bbc.com/sinhala,https://www.bbc.com/somali,https://www.bbc.com/swahili,https://www.bbc.com/tamil,https://www.bbc.com/telugu,https://www.bbc.com/thai,https://www.bbc.com/tigrinya,https://www.bbc.com/turkce,https://www.bbc.com/ukrainian,https://www.bbc.com/urdu,https://www.bbc.com/uzbek,https://www.bbc.com/vietnamese,https://www.bbc.com/cymrufyw,https://www.bbc.com/yoruba,https://www.bbc.com/pages/terms-of-use,https://www.bbc.com/pages/subscription-terms,https://www.bbc.co.uk/aboutthebbc,https://www.bbc.com/pages/privacy-policy,https://www.bbc.com/usingthebbc/cookies/,https://www.bbc.co.uk/accessibility/,https://www.bbc.co.uk/contact,https://advertising.bbcstudios.com/,https://www.bbc.com/usingthebbc/cookies/how-can-i-change-my-bbc-cookie-settings/,https://help.bbc.com/hc/,https://www.bbc.com/pages/content-index,https://www.bbc.com/future/article/20260128-how-to-make-google-put-trusted-sources-up-top-when-you-search,https://www.bbc.com/editorialguidelines/guidance/links-and-feeds",world
